,Unnamed: 0,tile_id,year,conflict_intensity,crop_change_ha,crop_change_pct
116,116,293946_1588825,2020,0.0,-2929.008470588234,-44.7463059923757
117,117,293946_1613825,2020,0.0,-3037.8688235294103,-32.641885182818385
118,118,318946_1113825,2020,0.0,-1277.048470588236,-47.07538425331895
119,119,318946_1138825,2020,0.0,-111.1125490195991,-0.5000259968975129
120,120,318946_1163825,2020,0.0,-2382.4443137255003,-5.119786108984203
121,121,318946_1188825,2020,0.0,-1243.1741960784202,-2.838849867544524
122,122,318946_1213825,2020,0.0,-1427.568745098033,-3.019932699830974
123,123,318946_1238825,2020,0.0,-556.3463921568546,-1.1793397801130978
124,124,318946_1263825,2020,0.0,-728.917764705875,-1.6211301089315122
125,125,318946_1288825,2020,0.0,-1365.6974117647114,-3.7838679592378965
126,126,318946_1313825,2020,0.0,380.82752941177387,1.6968575682904996
127,127,318946_1338825,2020,0.0,75.90737254902024,5.57690857132358
128,128,318946_1363825,2020,0.0,418.54999999999745,3.217852574114599
129,129,318946_1388825,2020,0.2259038216615971,456.7332549019484,0.9067865087440952
130,130,318946_1413825,2020,0.4739581384021054,-269.29274509804236,-0.7016805528017867
131,131,318946_1438825,2020,0.1994936296088751,-2907.308745098042,-13.83792020674559
132,132,318946_1463825,2020,0.1756456990537795,-5110.37768627451,-42.63984281008037
133,133,318946_1488825,2020,0.0,-2446.222862745097,-12.605428483756832
134,134,318946_1513825,2020,0.0,-3665.0894509803547,-17.04828283477585
135,135,318946_1538825,2020,0.1400601245066659,-4200.44407843137,-16.607573111056794
136,136,318946_1563825,2020,0.1244194372089923,-2786.6265490196074,-34.15534584424588
137,137,318946_1588825,2020,0.0,-946.0060000000003,-23.414053700858762
138,138,318946_1613825,2020,0.0,83.30007843137219,3.6048856281678754
139,139,343946_1088825,2020,0.0,-874.412235294114,-5.098573045139876
140,140,343946_1113825,2020,0.0,-2249.364862745115,-14.063211304464772
141,141,343946_1138825,2020,0.0,-1125.710156862755,-3.093701702486218
142,142,343946_1163825,2020,0.0,-397.4688235293943,-0.9163913893853071
143,143,343946_1188825,2020,0.0,-2864.063450980393,-6.601007708198647
144,144,343946_1213825,2020,0.0,-863.6643921568684,-2.044539892721675
145,145,343946_1238825,2020,0.0,-1845.5607058823443,-4.749023926688678
146,146,343946_1263825,2020,0.0,-355.73423529412685,-1.313336114933361
147,147,343946_1288825,2020,0.0,757.5445098039345,1.9955447791375702
148,148,343946_1313825,2020,0.0,2432.340901960808,5.367461471978374
149,149,343946_1338825,2020,0.0,106.4067843137309,0.2371561869919825
150,150,343946_1363825,2020,0.0,1021.6937647058803,2.5099239075127677
151,151,343946_1388825,2020,0.0,771.2246666666542,2.0752925477325324
152,152,343946_1413825,2020,0.1603117091640094,1895.0784705882252,5.519417922217373
153,153,343946_1438825,2020,0.4500161969783285,421.84996078430413,1.1734737389568428
154,154,343946_1463825,2020,0.3149752126360858,-3316.1875686274434,-12.23706182117037
155,155,343946_1488825,2020,0.0,-7494.618588235306,-38.85854190817059
156,156,343946_1513825,2020,0.0,-5188.195215686279,-38.3192698933427
157,157,343946_1538825,2020,0.2348329172662624,-186.35772549019202,-2.0037239214404923
158,158,343946_1563825,2020,0.1775091762877473,-626.2584705882355,-17.031152620931167
159,159,343946_1588825,2020,0.0,-23.4085882352947,-0.43423819222524473
160,160,343946_1613825,2020,0.0,78.68015686274703,1.137152076389758
161,161,343946_1638825,2020,0.0,285.5709019607848,8.966600172915374
162,162,368946_1113825,2020,0.0,-669.5323137254873,-4.237986118519633
163,163,368946_1138825,2020,0.0,395.3270980392408,0.8566204355916485
164,164,368946_1163825,2020,0.0,-208.48517647060362,-0.4472547704380325
165,165,368946_1188825,2020,0.0,118.17545098039045,0.3902181222099399
166,166,368946_1213825,2020,0.0,40.288000000000466,0.08945425013351382
167,167,368946_1238825,2020,0.0,-724.2227058823592,-2.7391003077925635
168,168,368946_1263825,2020,0.0,-709.5694901960778,-2.7838306438516813
169,169,368946_1288825,2020,0.0,-424.36380392158753,-1.1387355048014025
170,170,368946_1313825,2020,0.0,510.62592156863684,1.042547006412331
171,171,368946_1338825,2020,0.0,290.53996078430646,0.5692429366112473
172,172,368946_1363825,2020,0.0,2426.632392156811,7.809111493574372
173,173,368946_1388825,2020,0.0,234.34850980394185,0.7309947025050834
174,174,368946_1413825,2020,0.0,181.24607843136437,1.4622030674488862
175,175,368946_1438825,2020,0.3220665087459559,2306.584352941167,16.55512462158559
176,176,368946_1463825,2020,0.2600306194622043,248.30921568626218,0.8388594067905819
177,177,368946_1488825,2020,0.0,-5688.88023529412,-32.223042726389174
178,178,368946_1513825,2020,0.0,-767.2943137254897,-22.391560917418374
179,179,368946_1538825,2020,0.0,-2487.452980392158,-48.336675226612755
180,180,368946_1563825,2020,1.5348187955542354,142.52584313725538,5.614283056639602
181,181,368946_1588825,2020,2.04423966807945,810.1867058823527,23.1016409488904
182,182,368946_1613825,2020,1.9723386185904277,-314.3798431372552,-7.588724941376778
183,183,368946_1638825,2020,0.0,703.6636078431357,11.560727479761512
184,184,393946_1113825,2020,0.0,358.2823137254891,1.927197510447498
185,185,393946_1138825,2020,0.0,-181.5425098039159,-0.5637096900028005
186,186,393946_1163825,2020,0.0,-144.47086274514731,-0.30599975859300077
187,187,393946_1188825,2020,0.0,1356.1593333333367,2.9276528841412075
188,188,393946_1213825,2020,0.0,312.43301960785175,0.7530525175442948
189,189,393946_1238825,2020,0.0,431.3992156862714,4.0188811733331775
190,190,393946_1263825,2020,0.0,2765.8410980392255,14.156513122657245
191,191,393946_1288825,2020,0.0,743.4339215686196,1.7271007979624553
192,192,393946_1313825,2020,0.0,-31.612588235308067,-0.07590563158281771
193,193,393946_1338825,2020,0.0,2225.923176470602,8.193406194368592
194,194,393946_1363825,2020,0.0,1298.6422745097989,4.99391168208676
195,195,393946_1388825,2020,0.0,-43.8463529411747,-0.23749600924979353
196,196,393946_1413825,2020,0.0,-629.5123529411776,-8.676584199623916
197,197,393946_1438825,2020,0.0,874.5656078431375,12.976099288405285
198,198,393946_1463825,2020,0.0,1035.6597647058843,5.2377904173530165
199,199,393946_1488825,2020,0.0,-1238.9467450980446,-6.6176596883351095
200,200,393946_1513825,2020,0.0,-723.7183529411777,-4.350773672553732
201,201,393946_1538825,2020,0.0,-15.613372549020823,-0.19526722844576128
202,202,393946_1563825,2020,0.9896415058383596,1319.709843137256,19.552679382142202
203,203,393946_1588825,2020,0.2314322637061904,1364.4892549019605,19.33260820097866
204,204,393946_1613825,2020,0.8306290540929497,1146.3065098039226,72.62697066280268
206,206,418946_1138825,2020,0.0,214.4031764705942,1.6204632861149815
207,207,418946_1163825,2020,0.0,2742.362666666668,12.864630378707865
208,208,418946_1188825,2020,0.0,1126.2817254901947,10.62768531662388
209,209,418946_1213825,2020,0.0,2724.570235294148,15.751259799645334
210,210,418946_1238825,2020,0.0,1272.565960784309,21.147482580815826
211,211,418946_1263825,2020,0.0,4084.507294117655,34.63447221765457
212,212,418946_1288825,2020,0.0,2973.666823529413,13.041971086303317
213,213,418946_1313825,2020,0.0,1718.7596078431307,5.032956104698827
214,214,418946_1338825,2020,0.0,485.734666666669,4.237169396622287
215,215,418946_1363825,2020,0.0,577.9854117647046,5.974394676576611
216,216,418946_1388825,2020,0.0,-22.907960784315947,-0.30141090641729873
217,217,418946_1413825,2020,0.0,-1196.6748235294117,-36.50542127232184
218,218,418946_1438825,2020,0.0,-186.53901960784333,-3.549206919021919
219,219,418946_1463825,2020,0.0,-1274.9993725490203,-11.438264095327455
220,220,418946_1488825,2020,0.0,423.90309803921446,3.0566915088767743
221,221,418946_1513825,2020,0.0,702.6084313725496,7.588573742471705
222,222,418946_1538825,2020,0.0,72.53050980392209,3.336440141354702
223,223,418946_1563825,2020,0.3278741766508627,1403.9800784313647,8.72249353866794
224,224,418946_1588825,2020,0.3043853034139696,1752.567058823528,39.26960619914568
225,225,418946_1613825,2020,0.0,659.862823529412,33.515532669339535
226,226,418946_1638825,2020,0.0,927.2370588235294,79.5587190480092
227,227,443946_1113825,2020,0.0,2400.7015686274826,8.178132414531024
228,228,443946_1163825,2020,0.0,792.7842352941188,4.4226801615509626
229,229,443946_1188825,2020,0.0,642.9481176470581,3.78322964576987
230,230,443946_1213825,2020,0.0,456.011686274509,2.360571067515038
231,231,443946_1238825,2020,0.0,337.0070588235285,7.118883300026946
232,232,443946_1263825,2020,0.0,205.44784313725472,11.273809265065093
233,233,443946_1288825,2020,0.0,1911.10960784314,27.093829467033448
234,234,443946_1313825,2020,0.0,1361.586235294124,8.478314212947158
235,235,443946_1338825,2020,0.0,984.7698039215666,11.095842565313152
236,236,443946_1363825,2020,0.0,2791.135215686272,21.753480070332955
237,237,443946_1388825,2020,0.0,-463.699254901956,-3.322204652642058
238,238,443946_1413825,2020,0.0,-1163.323803921568,-24.05822119378689
240,240,443946_1463825,2020,0.0,-124.95513725490264,-6.244556833473702
241,241,443946_1488825,2020,0.0,187.9850196078428,7.684491999612364
243,243,443946_1538825,2020,0.0,73.19756862745066,3.9948350926479748
244,244,443946_1563825,2020,0.5469909529291082,1200.8461568627426,7.524024463103163
245,245,443946_1588825,2020,0.4633121040760299,1357.1996862745073,33.78106073332181
247,247,468946_1088825,2020,0.0,-2490.094039215677,-6.084851436849759
248,248,468946_1113825,2020,0.0,2073.5366274509724,6.113913100507551
249,249,468946_1138825,2020,0.0,3177.4739999999583,8.966660452778076
250,250,468946_1163825,2020,0.0,2208.206823529399,7.92756624347295
251,251,468946_1188825,2020,0.0,2135.131215686277,8.230597859403609
252,252,468946_1213825,2020,0.0,-1544.389568627441,-3.8467736133451447
253,253,468946_1238825,2020,0.0,914.377529411755,3.8474724078871425
254,254,468946_1263825,2020,0.0,1516.1147843137242,17.299913875253825
255,255,468946_1288825,2020,0.0,1822.3851764705832,7.756176132804549
256,256,468946_1313825,2020,0.0,1968.1991372549019,7.2709496931205875
257,257,468946_1338825,2020,0.1302351421554419,1346.557607843135,11.861722075257708
258,258,468946_1363825,2020,0.0,1940.5101176470434,11.951385097633448
259,259,468946_1388825,2020,0.0,3531.6401960784424,19.579070919764806
260,260,468946_1413825,2020,0.0,-636.9520392156855,-11.384637993260526
261,261,468946_1438825,2020,0.0,175.98811764705988,4.161123536187983
262,262,468946_1463825,2020,0.0,1056.1224313725484,32.20039649196498
263,263,468946_1488825,2020,0.0,210.79180392156832,8.942775110873558
264,264,468946_1513825,2020,1.683648694206652,313.63392156862756,23.478069748229302
265,265,468946_1538825,2020,1.6336898001601363,337.3860784313724,22.495463435552022
266,266,468946_1563825,2020,3.528808643076505,823.8368627450964,12.163766679390985
267,267,468946_1588825,2020,3.4949386795951733,661.0634509803899,19.658064260627484
268,268,468946_1613825,2020,0.0,816.6566666666645,23.97276867341813
269,269,493946_1088825,2020,0.0,-5002.769568627453,-10.330839219752397
270,270,493946_1113825,2020,0.0,-706.241137254885,-2.51665351535445
271,271,493946_1138825,2020,0.0,-2622.657137254908,-8.677132370179407
272,272,493946_1163825,2020,0.0,339.71341176471105,1.1810915745207984
273,273,493946_1188825,2020,0.0,2501.6830588235134,8.74333656036641
274,274,493946_1213825,2020,0.0,2051.5220784313424,7.3453786544506405
275,275,493946_1238825,2020,0.0,4262.013843137229,13.737015154227738
276,276,493946_1263825,2020,0.0,3214.2287450980402,15.36014945321127
277,277,493946_1288825,2020,0.0,2762.535647058714,8.095794343022389
278,278,493946_1313825,2020,0.0,3091.904274509783,7.386477165299521
279,279,493946_1338825,2020,0.605892371438011,2637.8370980392046,20.374041482297578
280,280,493946_1363825,2020,0.1369387772380073,2462.526941176474,30.71673665672836
281,281,493946_1388825,2020,0.0,636.9503529411759,6.922387212167913
282,282,493946_1413825,2020,0.0,-765.4517254901966,-7.946429627739182
283,283,493946_1438825,2020,0.0,649.0358039215671,11.720211637238132
284,284,493946_1463825,2020,0.0,856.8830196078438,26.707483291533762
285,285,493946_1488825,2020,0.0,1729.3105882352975,27.767079235723237
286,286,493946_1513825,2020,1.2294728873660838,1454.3985882352936,15.890052139551969
287,287,493946_1538825,2020,1.5463955846891744,335.8032156862737,10.28408341926037
288,288,493946_1563825,2020,2.4988603705753327,51.296117647057144,0.8349166397281227
289,289,493946_1588825,2020,2.710643723902544,-419.5869411764652,-3.6885744451974456
291,291,493946_1638825,2020,0.0,418.49882352941586,5.126901072921131
292,292,518946_988825,2020,0.0,-345.6439215686187,-0.6739654257140404
293,293,518946_1013825,2020,0.0,-2978.061254901957,-6.980394861377615
294,294,518946_1038825,2020,0.0,-2413.0784705882543,-5.400341864580049
295,295,518946_1063825,2020,0.0,-476.6804705882314,-0.8225098118197605
296,296,518946_1088825,2020,0.0,-2874.3369019607853,-5.659900257122185
297,297,518946_1113825,2020,0.0,-219.67764705884838,-0.817053094599296
298,298,518946_1138825,2020,0.0,427.73266666663767,1.5631975497062855
299,299,518946_1163825,2020,0.0,-901.9368627450895,-2.039450840880197
300,300,518946_1188825,2020,0.0,13.90294117648591,0.03719496415408585
301,301,518946_1213825,2020,0.0,779.80560784314,1.7937313467339955
302,302,518946_1238825,2020,0.0,371.9263137254966,0.9948706585567901
303,303,518946_1263825,2020,0.0,947.2170588235276,4.212612817619998
304,304,518946_1288825,2020,0.0,1276.7847058823518,8.615853936979923
305,305,518946_1313825,2020,0.0,-392.32878431371137,-1.375864966253748
306,306,518946_1338825,2020,0.0,96.12643137254418,0.38835347691306144
307,307,518946_1363825,2020,0.0,2934.275803921568,25.263859223236885
308,308,518946_1388825,2020,0.0,2484.0682745098056,14.324337316176772
309,309,518946_1413825,2020,0.0,2606.768666666663,11.66123388225988
310,310,518946_1438825,2020,0.0,3057.9747058823505,19.821355187545908
311,311,518946_1463825,2020,0.0,2209.770823529414,26.13119147163079
312,312,518946_1488825,2020,0.5171772126404928,3409.6259215686223,24.841765052834752
313,313,518946_1513825,2020,1.0164257647479236,2561.7617647058723,22.670332764740174
314,314,518946_1538825,2020,0.0,1165.3304313725494,14.788521721633474
315,315,518946_1563825,2020,0.0,244.73619607843216,12.183081696986054
316,316,518946_1588825,2020,7.977901694376346,68.27427450980576,0.871746539696372
317,317,518946_1613825,2020,0.7955399996363967,-7.7509803921566345,-0.32953324454413346
318,318,543946_988825,2020,0.0,-2021.939607843131,-4.8588140869872065
319,319,543946_1013825,2020,0.0,-155.5716862744921,-0.6052453931478019
320,320,543946_1038825,2020,0.0,-156.8606666666601,-0.3758643758345115
321,321,543946_1063825,2020,0.0,-283.84333333332324,-0.54245387579821
322,322,543946_1088825,2020,0.0,-2101.6743921568413,-5.246379691452319
323,323,543946_1113825,2020,0.0,118.48627450974163,0.3532160367490489
324,324,543946_1138825,2020,0.0,986.1685490196396,2.8823265333160597
325,325,543946_1163825,2020,0.0,1574.7906666666568,5.407927575061455
326,326,543946_1188825,2020,0.0,600.0400392156771,2.018957671154431
327,327,543946_1213825,2020,0.0,-963.3693333333285,-2.1868230554517254
328,328,543946_1238825,2020,0.0727786097451497,-349.01054901958923,-1.100785337835486
329,329,543946_1263825,2020,0.0404186602960457,-940.7378823529434,-3.93698115260811
330,330,543946_1288825,2020,0.0,1005.4509411764739,5.79263264488763
331,331,543946_1313825,2020,0.0,276.1336470588212,1.5086320990083335
332,332,543946_1338825,2020,0.092768861903799,1047.5862352941112,9.154595834865574
333,333,543946_1363825,2020,0.1312528170799791,129.33564705882236,0.9414163382263308
334,334,543946_1388825,2020,0.0,641.3381960784282,3.527038505882407
335,335,543946_1413825,2020,2.538056440809962,1217.0215686274496,7.808767128826055
336,336,543946_1438825,2020,2.4869519502434363,2853.6593333333367,15.731661324584167
337,337,543946_1463825,2020,0.4445940487158937,3423.488078431348,23.01736564931025
338,338,543946_1488825,2020,2.458206835876204,6265.074980392143,38.47001787090119
339,339,543946_1513825,2020,1.9978226197145617,3137.636078431373,19.67638927820179
340,340,543946_1538825,2020,0.0,3008.3176078431334,19.04526359799266
341,341,543946_1563825,2020,0.5436459262487282,909.7024705882359,3.330247663124619
342,342,543946_1588825,2020,19.508656360970125,-390.12980392156715,-2.8249853065870134
343,343,543946_1613825,2020,5.32892867620551,133.6001960784315,7.995054000446422
345,345,568946_988825,2020,0.0,-2418.192980392094,-8.51280491836639
346,346,568946_1013825,2020,0.0,-1801.539803921576,-8.974370232198003
347,347,568946_1038825,2020,0.0,-1927.3341176470549,-10.695200292586183
348,348,568946_1063825,2020,0.0,-2842.557176470531,-9.009843210234681
349,349,568946_1088825,2020,0.0,-2617.3551764705917,-7.4153953773723025
350,350,568946_1113825,2020,0.0579165970676578,-2403.5860000000102,-6.848433626466921
351,351,568946_1138825,2020,0.0,-418.02905882352206,-1.116154918318446
352,352,568946_1163825,2020,0.0,-285.6367450980615,-1.0241945623266857
353,353,568946_1188825,2020,0.0,-1404.3634509803887,-5.872369427430224
354,354,568946_1213825,2020,0.0,-1925.4241960784275,-5.7795651521065246
355,355,568946_1238825,2020,0.0749584707627384,-355.7632549019618,-1.7590354108496298
356,356,568946_1263825,2020,0.0407828796973388,-1249.6210196078573,-6.39153352919114
357,357,568946_1288825,2020,0.0,-33.189294117615646,-0.13463562088964487
358,358,568946_1313825,2020,0.0,110.92164705881805,0.42302071383879536
359,359,568946_1338825,2020,0.0925471803341111,1082.286784313721,5.3346020024285234
360,360,568946_1363825,2020,0.1306347496116185,-252.3861176470673,-1.1031546095085165
361,361,568946_1388825,2020,0.0,-929.7046274509594,-3.6089201709311514
362,362,568946_1413825,2020,0.0,-145.47705882351875,-0.38262434325738726
363,363,568946_1438825,2020,0.0,-590.8754901960838,-3.705921748534413
364,364,568946_1463825,2020,0.0,4.8639215686280295,0.09023368385223662
365,365,568946_1488825,2020,0.0,2955.7954509803917,94.64985018073595
366,366,568946_1513825,2020,0.0,1971.2312941176542,28.386166059044292
367,367,568946_1538825,2020,0.0,2062.1281960784327,21.294819653007767
368,368,568946_1563825,2020,0.0,24.96968627451224,0.40437889926956405
372,372,593946_1038825,2020,0.0,1326.1385490196099,9.985792086021906
373,373,593946_1063825,2020,0.0,-1474.2989411764647,-11.56322341229179
374,374,593946_1088825,2020,0.0,-1363.2592549019555,-10.868385920629542
375,375,593946_1113825,2020,0.1112617239100348,-2133.9938431372684,-6.489742593361525
376,376,593946_1138825,2020,0.0417876212068925,-4884.703529411752,-17.397648777030305
377,377,593946_1163825,2020,0.0,-7210.107686274503,-26.4091003100525
378,378,593946_1188825,2020,0.0,-5692.452784313733,-25.655683740426394
379,379,593946_1213825,2020,0.0,-3917.5030980392094,-20.375459852172796
380,380,593946_1238825,2020,0.7361937316900503,-100.35749019607829,-0.7810696276200013
381,381,593946_1263825,2020,0.5965490202058537,-4429.579764705839,-18.061399030685887
382,382,593946_1288825,2020,0.0,1514.6622352941085,7.725296694443751
383,383,593946_1313825,2020,0.0,6470.0776862745115,26.7326983690092
384,384,593946_1338825,2020,0.0,3010.086862745098,23.481028405776172
385,385,593946_1413825,2020,0.0,258.9320392156858,15.614993741957473
388,388,93946_1313825,2021,0.0,144.7472549019608,130.82287817385182
389,389,93946_1338825,2021,0.0,138.68156862745096,722.6762304713441
390,390,93946_1363825,2021,0.0,329.1686274509804,1637.654862940201
391,391,93946_1388825,2021,0.0,117.38223529411766,683.9440642529904
394,394,118946_1363825,2021,0.0,488.9580392156864,2821.454352081283
395,395,118946_1388825,2021,0.0,689.5114901960784,2817.819086280424
396,396,118946_1413825,2021,0.0,2839.931137254901,134.60157784680123
397,397,143946_1338825,2021,0.0,1911.221960784314,445.1098176275915
398,398,143946_1363825,2021,0.0,2345.7389411764707,301.9967080245361
399,399,143946_1388825,2021,0.0,2361.259529411765,389.6889257875489
400,400,143946_1413825,2021,0.0,3382.8023529411776,189.0003897820573
401,401,143946_1438825,2021,0.0,4681.010392156864,93.16709133853745
402,402,168946_1313825,2021,0.0733360913044079,2076.2456862745103,389.72071847993794
403,403,168946_1338825,2021,0.0,3391.837647058824,170.5964680880222
404,404,168946_1363825,2021,0.0,1000.2416078431372,125.04783640320257
405,405,168946_1388825,2021,0.0,1423.7255686274511,91.67180913377405
406,406,168946_1413825,2021,7.895042148559352,4078.5382352941197,69.43164749231781
407,407,168946_1438825,2021,3.184006756549809,4273.614784313724,109.15869262361606
408,408,168946_1463825,2021,0.618673211921516,3571.86976470588,37.35975215773906
409,409,168946_1488825,2021,0.0,6544.548274509809,38.76337867580231
410,410,168946_1513825,2021,0.0,-4499.385882352959,-11.039012740067733
411,411,168946_1538825,2021,0.0,-578.3191764706062,-1.3194688618394568
413,413,193946_1188825,2021,0.0,303.0491764705839,2.9043081299324536
414,414,193946_1213825,2021,0.0417963245678508,500.86945098039723,3.7183171097623147
415,415,193946_1238825,2021,0.0,518.676549019608,107.63152894322361
416,416,193946_1263825,2021,0.0,2719.7210588235307,70.21470296635613
417,417,193946_1288825,2021,0.3584108389602973,2842.9272549019606,97.01628270272371
418,418,193946_1313825,2021,0.0775618196469976,3465.1083921568634,316.28102164907784
419,419,193946_1338825,2021,0.0,2685.193254901962,53.718419208416776
420,420,193946_1363825,2021,0.0,1515.8494509803922,49.814769575625384
421,421,193946_1388825,2021,0.0,1107.6077647058828,137.9798303410751
422,422,193946_1413825,2021,2.4472406688094104,2624.240901960786,59.526100735705946
423,423,193946_1438825,2021,0.7609708825482154,3599.3689411764703,118.85542822701667
424,424,193946_1463825,2021,0.5431066705857488,7111.72117647059,59.61395188552328
425,425,193946_1488825,2021,0.0,2793.3836862745065,22.400105631748545
426,426,193946_1513825,2021,0.0,307.34207843137483,1.4049207338741487
427,427,193946_1538825,2021,0.0,1788.883568627447,7.190891260808674
428,428,193946_1563825,2021,0.0,-974.507372549022,-1.7648865195342367
429,429,193946_1588825,2021,0.0,-112.65733333332173,-0.24833576722689266
431,431,218946_1188825,2021,0.0,1145.7414901960547,4.862279131691549
432,432,218946_1213825,2021,0.0833059731539443,1647.0268627451005,4.858981223575443
433,433,218946_1238825,2021,0.066496310309693,310.50996078431126,1.1630026176079333
434,434,218946_1263825,2021,0.0,3010.935803921562,20.661022749441436
435,435,218946_1288825,2021,1.6926436573169008,3445.7119999999995,52.06102868589553
436,436,218946_1313825,2021,0.3528983836425713,6013.66231372549,141.72700817889415
437,437,218946_1338825,2021,0.0,5360.904235294118,109.02275156630567
438,438,218946_1363825,2021,0.0,1411.6893725490202,127.14511974036151
439,439,218946_1388825,2021,0.0,558.1454901960788,129.95115022761325
440,440,218946_1413825,2021,0.0,895.1838039215688,58.53620928645364
441,441,218946_1438825,2021,0.0,3358.5736078431387,118.03146436183015
442,442,218946_1463825,2021,0.0,4562.686196078434,164.6385622536511
443,443,218946_1488825,2021,0.0,5466.118313725491,104.65692630905687
444,444,218946_1513825,2021,0.0,962.5861176470535,7.412165442445229
445,445,218946_1538825,2021,0.0,-3089.265176470515,-11.470591163334475
446,446,218946_1563825,2021,0.0,-1993.186078431354,-4.436519362786218
447,447,218946_1588825,2021,7.044771599951603,285.5088235294097,0.6746037021360785
448,448,243946_1163825,2021,0.0,1708.2977254901944,31.694467419951188
449,449,243946_1188825,2021,0.0,4915.388392156874,15.148928197749134
450,450,243946_1213825,2021,0.0,1119.5971372549102,2.880840082877434
451,451,243946_1238825,2021,0.0,1698.035294117657,5.488552567920113
452,452,243946_1263825,2021,0.0,1028.1459215686336,2.8121308351862773
453,453,243946_1288825,2021,0.0,2170.230509803918,7.783222526394873
454,454,243946_1313825,2021,0.0,3224.302470588227,11.85262956932409
455,455,243946_1338825,2021,0.0,2231.242509803895,5.20519975749083
456,456,243946_1363825,2021,0.0,1727.2374509803903,13.251748254062633
457,457,243946_1388825,2021,0.0,1559.9086274509805,60.34034555108296
458,458,243946_1413825,2021,0.0,2157.3527450980405,68.3270453815453
459,459,243946_1438825,2021,0.0,4349.384470588235,130.90331538007467
460,460,243946_1463825,2021,0.0,6126.7228627450995,154.1076249648433
461,461,243946_1488825,2021,0.0,5313.24188235294,238.54542850074117
462,462,243946_1513825,2021,0.0,2474.4668627450974,60.88359100468794
463,463,243946_1538825,2021,0.0,-159.78768627451063,-1.25149470525866
464,464,243946_1563825,2021,0.0,-985.0593725490089,-7.15266478145542
465,465,243946_1588825,2021,3.394994619869665,-1312.0614509803963,-4.840711181640367
466,466,268946_1138825,2021,0.0,1435.615254901957,15.914423982923509
467,467,268946_1163825,2021,0.0,4175.595960784311,23.194716172941156
468,468,268946_1188825,2021,0.0,3612.2690588235273,9.27073104725542
469,469,268946_1213825,2021,0.0,-355.4190588235215,-1.0051444695838518
470,470,268946_1238825,2021,0.0,468.1262352941558,1.3771163594112013
471,471,268946_1263825,2021,0.0,-535.7799607842971,-1.4190573335925105
472,472,268946_1288825,2021,0.0,2967.2763921568403,6.871491280676945
473,473,268946_1313825,2021,0.0,-24.591176470574283,-0.055904649030580345
474,474,268946_1338825,2021,0.0,-458.06886274508724,-1.5377640905152479
475,475,268946_1363825,2021,0.0,228.4362352941098,0.850736216853587
476,476,268946_1388825,2021,2.9400068017093943,1620.8473333333022,5.5672189923399396
477,477,268946_1413825,2021,2.7263195243697136,2973.132745098046,29.195099456396623
478,478,268946_1438825,2021,0.0,4202.06909803922,69.1530582785785
479,479,268946_1463825,2021,0.0,7761.4282745098035,156.33806794313676
480,480,268946_1488825,2021,0.0,5915.4607450980375,97.4971510970211
481,481,268946_1513825,2021,0.0,3542.5430588235304,65.8309036732336
482,482,268946_1538825,2021,0.0,1006.0596078431372,14.43190782325805
483,483,268946_1563825,2021,0.0,-688.476078431373,-13.486264219604728
484,484,268946_1588825,2021,0.0,1421.0549019607847,57.58311233950055
485,485,293946_1113825,2021,0.0,610.3578431372516,7.122287215850598
486,486,293946_1138825,2021,0.0,397.90898039215426,6.110311110969757
487,487,293946_1163825,2021,0.0,3481.1442745097484,13.102149752778104
488,488,293946_1188825,2021,0.2424562024112616,3280.123960784309,8.965067313690845
489,489,293946_1213825,2021,0.1060139096585749,960.6660000000193,2.294002389566141
490,490,293946_1238825,2021,0.0,-828.8704705882483,-1.7748371084236991
491,491,293946_1263825,2021,0.0,465.08537254900875,1.2861072460210066
492,492,293946_1288825,2021,1.1664525059118698,4126.095921568602,10.654299051998795
493,493,293946_1313825,2021,0.0,2365.0295294117604,12.853955786379935
494,494,293946_1338825,2021,0.0,70.84000000000015,3.8242899636681704
495,495,293946_1363825,2021,0.0,253.82486274510666,1.176231104746206
496,496,293946_1388825,2021,2.1124162607178194,-28.72478431372292,-0.05409398472890903
497,497,293946_1413825,2021,2.0281593773996414,67.95368627450807,0.22668276754242989
498,498,293946_1438825,2021,0.0,1758.8787450980399,32.785257304693346
499,499,293946_1463825,2021,0.0,4358.027725490198,86.69428544447638
500,500,293946_1488825,2021,0.0,1915.4227843137242,32.010739392837536
501,501,293946_1513825,2021,0.0,4314.715294117648,40.87155794810153
502,502,293946_1538825,2021,0.0,1238.4205882352962,10.806594689100368
503,503,293946_1563825,2021,0.0,-1258.6457254901952,-19.666331627992907
504,504,293946_1588825,2021,0.4595679266356581,-322.60419607843187,-8.919597439644889
505,505,293946_1613825,2021,0.0,1275.259803921569,20.342998310835124
506,506,318946_1113825,2021,0.0,443.3087450980388,30.876998553221036
507,507,318946_1138825,2021,0.0,1436.252313725483,6.495868843804087
508,508,318946_1163825,2021,0.0,3199.875607843125,7.247471230788438
509,509,318946_1188825,2021,0.0886687545952744,3181.926392156849,7.4783867310418195
510,510,318946_1213825,2021,0.0,2583.9689019607904,5.636441905408929
511,511,318946_1238825,2021,0.0,-416.2649803921522,-0.8929266743315067
512,512,318946_1263825,2021,0.0,333.91619607842586,0.754874912346537
513,513,318946_1288825,2021,2.131391756082876,223.4796078431391,0.6435339944170559
514,514,318946_1313825,2021,1.1507923623083682,225.63941176471417,0.9886088181414454
